image_file,mask_file,shape,cloud_coverage,mean_red,mean_green,mean_blue,mean_ir,std_red,std_green,std_blue,std_ir,corr_red_ir,corr_green_ir,corr_blue_ir
959324.tif,959324.tif,"(512, 512, 4)",0.9697,1012.79,1047.06,868.3,2991.78,1277.48,1213.43,1233.36,1058.44,0.6831,0.7125,0.6928
959340.tif,959340.tif,"(512, 512, 4)",0.3673,1083.35,1330.83,1209.89,2965.42,488.22,469.89,474.85,602.36,0.6006,0.6789,0.6034
959398.tif,959398.tif,"(512, 512, 4)",1.0,6026.24,5665.44,5477.1,5691.24,2113.12,1997.73,1904.41,1810.04,0.9962,0.9969,0.9929
959691.tif,959691.tif,"(512, 512, 4)",1.0,5394.61,5441.83,5775.63,6259.19,1662.05,1428.02,1178.52,1130.58,0.9791,0.9772,0.9295
959793.tif,959793.tif,"(512, 512, 4)",0.9944,4215.6,4086.4,3886.62,4988.56,2462.84,2377.19,2399.1,1755.21,0.9549,0.9588,0.9507
959907.tif,959907.tif,"(512, 512, 4)",0.0,1121.2,1582.54,1816.18,3131.28,211.52,275.14,376.0,355.21,0.3486,0.4381,0.3332
959926.tif,959926.tif,"(512, 512, 4)",0.0093,354.16,573.25,533.92,2361.02,88.48,113.14,179.32,390.29,0.1005,0.4608,0.0462
959959.tif,959959.tif,"(512, 512, 4)",0.4036,1736.17,1949.82,2029.8,2984.78,1680.53,1562.19,1507.08,1318.27,0.929,0.949,0.9436
960072.tif,960072.tif,"(512, 512, 4)",0.061,619.45,837.96,1102.47,2013.6,507.9,530.37,612.25,754.9,0.7651,0.7921,0.7789
960085.tif,960085.tif,"(512, 512, 4)",0.5803,2905.18,2602.74,2460.02,2410.2,3115.36,2936.39,2835.92,2816.7,0.9991,0.9995,0.9986
960109.tif,960109.tif,"(512, 512, 4)",0.5959,1488.02,1419.71,1361.21,1255.49,1408.6,1367.88,1361.8,1299.91,0.9985,0.9993,0.9959
960307.tif,960307.tif,"(512, 512, 4)",1.0,10023.67,9497.94,9189.71,9266.77,2297.23,2143.59,2066.58,1899.66,0.9941,0.9964,0.9965
960394.tif,960394.tif,"(512, 512, 4)",0.651,2525.58,2436.93,2236.1,3567.25,2605.87,2487.11,2484.75,1997.83,0.9196,0.9301,0.9239
960556.tif,960556.tif,"(512, 512, 4)",0.3318,1794.44,1792.14,1506.59,3834.54,2484.97,2336.54,2324.24,1742.08,0.8763,0.8909,0.8851
960607.tif,960607.tif,"(512, 512, 4)",0.9569,3444.42,3401.36,3459.14,3866.87,2160.67,2075.21,2030.98,1964.1,0.9914,0.9931,0.9905
960616.tif,960616.tif,"(512, 512, 4)",0.9002,3456.36,3365.59,3169.95,4062.26,3035.47,2867.55,2772.83,2269.83,0.9778,0.9822,0.9811
960622.tif,960622.tif,"(512, 512, 4)",0.9005,1269.9,1411.32,1150.68,3745.13,863.77,750.06,708.23,640.41,0.668,0.7083,0.6472
960778.tif,960778.tif,"(512, 512, 4)",1.0,5151.98,4792.97,4627.12,4610.56,871.95,785.09,705.75,675.11,0.9951,0.9941,0.9783
960899.tif,960899.tif,"(512, 512, 4)",0.2819,646.16,867.33,637.14,3479.67,819.46,761.15,790.24,777.44,0.4642,0.5073,0.4206
960959.tif,960959.tif,"(512, 512, 4)",0.055,539.96,864.79,803.1,2872.19,333.89,330.55,459.96,762.23,0.0875,0.191,-0.2405
961186.tif,961186.tif,"(512, 512, 4)",0.0,2709.49,2650.61,2374.67,4206.03,1038.9,910.74,868.36,611.11,0.9325,0.9466,0.8849
961198.tif,961198.tif,"(512, 512, 4)",0.0897,475.6,791.33,829.62,2742.82,164.03,183.19,282.51,459.38,0.0006,0.145,-0.2208
961264.tif,961264.tif,"(512, 512, 4)",0.3991,835.96,1026.53,789.15,3534.93,1042.84,970.42,998.34,937.21,0.519,0.5695,0.5118
961322.tif,961322.tif,"(512, 512, 4)",0.0,802.47,933.93,1120.42,1285.83,520.92,756.54,1008.29,1198.07,0.9244,0.9727,0.9883
961493.tif,961493.tif,"(512, 512, 4)",1.0,2366.14,2660.54,3055.2,3802.85,703.17,625.52,550.61,568.29,0.8758,0.9128,0.9134
961501.tif,961501.tif,"(512, 512, 4)",0.9081,3664.95,3558.55,3341.19,4208.41,2705.91,2551.84,2477.61,1994.68,0.9779,0.9816,0.9796
961574.tif,961574.tif,"(512, 512, 4)",0.0,535.62,931.81,1115.02,2646.89,140.86,200.97,389.91,285.04,0.5783,0.6814,0.7229
961599.tif,961599.tif,"(512, 512, 4)",0.3427,1552.3,1763.9,1610.89,3247.86,1916.56,1751.37,1682.26,1405.84,0.918,0.931,0.9187
961613.tif,961613.tif,"(512, 512, 4)",1.0,1495.42,1382.96,1277.89,1219.74,235.93,210.84,193.3,184.68,0.9859,0.9903,0.9784
961639.tif,961639.tif,"(512, 512, 4)",1.0,1998.68,2118.1,1817.28,4012.32,724.46,644.09,622.68,485.23,0.7798,0.8076,0.7521
961722.tif,961722.tif,"(512, 512, 4)",0.7637,3415.25,3333.34,3079.74,4263.56,3086.96,2893.07,2866.13,2160.08,0.9602,0.9671,0.9632
961760.tif,961760.tif,"(512, 512, 4)",0.9172,2881.54,2836.74,2679.53,4133.26,1828.2,1778.13,1831.57,1248.57,0.9228,0.929,0.9219
961866.tif,961866.tif,"(512, 512, 4)",1.0,3718.79,3600.55,3402.02,3978.3,1449.69,1361.87,1336.4,925.86,0.947,0.9517,0.9456
961953.tif,961953.tif,"(512, 512, 4)",0.8941,4729.55,4542.05,4303.7,5290.0,3240.14,3107.77,3120.86,2419.44,0.961,0.968,0.962
961957.tif,961957.tif,"(512, 512, 4)",0.0682,649.61,735.08,769.73,1389.51,123.62,138.3,176.15,420.37,0.3563,0.4923,0.3256
962050.tif,962050.tif,"(512, 512, 4)",1.0,2117.46,1900.45,1712.82,1601.33,495.92,471.84,452.13,427.63,0.9964,0.9979,0.9951
962057.tif,962057.tif,"(512, 512, 4)",1.0,9390.5,8638.39,8066.22,7726.72,2106.97,1935.68,1776.07,1671.43,0.996,0.9973,0.996
962074.tif,962074.tif,"(512, 512, 4)",0.9499,2531.8,2464.16,2260.07,3425.79,1886.54,1758.31,1678.86,1392.43,0.9352,0.9455,0.9413
962276.tif,962276.tif,"(512, 512, 4)",0.9555,1980.88,2191.33,2742.0,3552.28,1469.93,1305.56,1109.81,1018.18,0.9706,0.9753,0.9823
962283.tif,962283.tif,"(512, 512, 4)",0.9436,1722.82,1669.98,1516.18,1394.32,1306.07,1254.39,1241.48,1198.7,0.9965,0.9971,0.9954
962287.tif,962287.tif,"(512, 512, 4)",0.9006,4155.92,4078.7,4200.82,4656.92,2725.42,2627.89,2506.6,2329.23,0.9797,0.9853,0.9909
962367.tif,962367.tif,"(512, 512, 4)",0.0,542.52,880.88,1296.62,2425.0,158.09,202.64,431.17,443.55,0.1969,0.3801,0.211
962460.tif,962460.tif,"(512, 512, 4)",0.0271,422.75,733.07,816.96,2687.8,243.14,271.83,394.47,413.35,0.2466,0.3401,0.1497
962520.tif,962520.tif,"(512, 512, 4)",0.2729,1158.9,1463.95,1258.82,3446.64,1595.09,1394.76,1346.85,1223.6,0.6824,0.7307,0.6778
962529.tif,962529.tif,"(512, 512, 4)",0.0,1157.81,1286.73,1108.52,3183.04,827.63,741.39,712.23,781.15,0.5697,0.6047,0.5155
962570.tif,962570.tif,"(512, 512, 4)",0.8336,979.77,960.8,916.51,857.43,566.65,553.37,551.94,541.38,0.9962,0.997,0.9909
962671.tif,962671.tif,"(512, 512, 4)",0.0373,1629.84,1650.38,1732.29,1332.73,208.36,210.73,222.39,193.56,0.9689,0.9551,0.879
963185.tif,963185.tif,"(512, 512, 4)",1.0,6867.44,6435.64,6126.83,6164.32,1135.86,1015.19,906.43,881.14,0.9937,0.9927,0.971
963245.tif,963245.tif,"(512, 512, 4)",0.0,386.86,674.15,686.57,2514.97,108.96,155.9,269.51,247.8,0.4938,0.6067,0.5288
963274.tif,963274.tif,"(512, 512, 4)",0.0,733.41,640.9,307.25,198.49,20.96,24.63,16.85,16.77,0.2877,0.1242,0.576
963308.tif,963308.tif,"(512, 512, 4)",0.0007,317.44,365.9,254.4,536.14,89.51,153.5,137.7,979.23,0.3432,0.819,0.6965
963333.tif,963333.tif,"(512, 512, 4)",0.1027,612.32,978.3,1030.86,2890.79,460.96,422.84,516.6,590.44,0.4802,0.5797,0.2958
963355.tif,963355.tif,"(512, 512, 4)",0.0117,378.02,666.58,816.93,2277.34,109.44,137.58,287.61,423.76,-0.0273,0.1426,-0.272
963508.tif,963508.tif,"(512, 512, 4)",1.0,6273.46,6091.3,5950.51,6313.31,2831.0,2678.04,2540.64,2385.83,0.9922,0.9965,0.9872
963652.tif,963652.tif,"(512, 512, 4)",0.0475,1358.52,1963.48,2606.67,4177.34,193.8,189.16,233.26,253.57,0.5102,0.6687,0.7959
963684.tif,963684.tif,"(512, 512, 4)",0.9957,3463.54,3426.68,3343.82,4022.22,1933.39,1800.38,1705.59,1570.89,0.9846,0.9867,0.9749
963699.tif,963699.tif,"(512, 512, 4)",0.1093,674.89,1049.29,1829.13,2413.56,290.45,357.71,493.34,622.79,0.6689,0.7943,0.9724
963723.tif,963723.tif,"(512, 512, 4)",0.626,2441.05,2525.59,2625.78,3095.16,2679.19,2449.95,2270.48,2219.07,0.9745,0.9812,0.9745
963752.tif,963752.tif,"(512, 512, 4)",1.0,5237.18,4894.95,4563.76,4536.87,1170.3,1109.37,1095.0,1114.81,0.9978,0.9975,0.9883
963862.tif,963862.tif,"(512, 512, 4)",0.6194,1297.03,1391.51,1470.65,2044.76,644.84,704.45,817.72,949.65,0.9313,0.9425,0.9391
963874.tif,963874.tif,"(512, 512, 4)",0.6355,963.57,1094.32,925.93,3364.82,958.3,930.93,982.37,932.91,0.623,0.6636,0.6178
963918.tif,963918.tif,"(512, 512, 4)",0.1597,817.59,1152.82,1056.02,3082.82,1032.83,931.14,897.95,923.84,0.7168,0.7678,0.7111
963930.tif,963930.tif,"(512, 512, 4)",0.6844,3944.43,3907.45,3640.9,4814.25,3574.3,3314.54,3265.37,2336.22,0.9665,0.9729,0.9699
964119.tif,964119.tif,"(512, 512, 4)",1.0,6429.98,6201.05,6049.9,6081.11,1463.27,1407.22,1369.72,1311.07,0.9916,0.9946,0.9965
964226.tif,964226.tif,"(512, 512, 4)",0.8398,5449.69,5298.83,5319.49,5527.68,3813.26,3641.32,3505.4,3367.58,0.9929,0.9946,0.9933
964278.tif,964278.tif,"(512, 512, 4)",0.967,5575.36,5282.92,5016.51,5296.3,2632.9,2416.45,2296.26,1898.81,0.993,0.9942,0.9909
964352.tif,964352.tif,"(512, 512, 4)",0.4718,2282.53,2708.27,2862.2,3976.02,894.4,793.9,770.82,629.84,0.8497,0.8784,0.8583
964371.tif,964371.tif,"(512, 512, 4)",1.0,2262.11,2308.33,2288.85,3167.64,1215.97,1301.48,1496.15,1456.92,0.95,0.9592,0.9596
964446.tif,964446.tif,"(512, 512, 4)",0.9981,2349.01,2324.92,2369.82,2547.3,827.28,754.93,688.62,658.39,0.9882,0.9904,0.9782
964607.tif,964607.tif,"(512, 512, 4)",0.7611,256.79,366.97,310.83,1625.82,127.95,144.1,165.01,451.31,0.54,0.707,0.5151
964749.tif,964749.tif,"(512, 512, 4)",0.0303,429.55,507.84,366.54,1246.59,152.17,189.0,209.2,1376.0,-0.0037,0.5215,0.1349
964915.tif,964915.tif,"(512, 512, 4)",0.0065,267.77,230.06,174.44,157.89,25.24,22.72,21.0,19.06,0.7582,0.8039,0.7773
964998.tif,964998.tif,"(512, 512, 4)",0.2434,1049.37,1298.71,1211.67,3237.63,1721.73,1534.33,1456.74,1116.69,0.8945,0.9049,0.8863
965322.tif,965322.tif,"(512, 512, 4)",1.0,5049.63,4785.37,4537.27,5091.51,762.93,718.91,702.13,554.06,0.993,0.9927,0.9825
965339.tif,965339.tif,"(512, 512, 4)",0.7883,1792.58,1774.25,1588.98,3105.93,2238.45,2131.78,2117.67,1855.23,0.8161,0.8251,0.7978
965401.tif,965401.tif,"(512, 512, 4)",0.4861,3013.78,2989.92,3088.08,3619.57,2357.04,2273.33,2225.75,2123.22,0.9666,0.9766,0.9863
965472.tif,965472.tif,"(512, 512, 4)",1.0,5644.43,5271.0,5032.18,5067.63,1448.83,1312.82,1186.93,1114.77,0.993,0.9967,0.9859
965708.tif,965708.tif,"(512, 512, 4)",0.4762,1653.35,1829.21,1552.2,3699.0,1989.14,1844.39,1842.73,1449.26,0.8141,0.8469,0.8244
965814.tif,965814.tif,"(512, 512, 4)",1.0,5211.73,4808.39,4594.69,4520.82,1898.38,1808.79,1753.66,1739.88,0.9993,0.9995,0.9991
965845.tif,965845.tif,"(512, 512, 4)",1.0,4515.17,4123.67,3781.42,3658.94,551.04,502.89,464.15,458.06,0.9973,0.9977,0.9937
965938.tif,965938.tif,"(512, 512, 4)",0.8154,3972.07,3850.18,3518.86,5166.55,3258.46,2973.08,2874.79,2087.02,0.9233,0.9324,0.9255
966028.tif,966028.tif,"(512, 512, 4)",0.4812,1480.75,1540.1,1565.45,2426.78,1857.29,1793.03,1767.38,1709.96,0.9589,0.9667,0.9626
966120.tif,966120.tif,"(512, 512, 4)",0.3342,1872.82,1883.31,1668.34,3751.28,2768.47,2567.67,2506.51,1924.33,0.885,0.894,0.872
966286.tif,966286.tif,"(512, 512, 4)",0.5918,978.58,1081.86,1113.85,1946.27,416.93,449.65,534.9,635.03,0.6967,0.7336,0.6864
966384.tif,966384.tif,"(512, 512, 4)",0.0258,707.12,930.24,940.12,2582.53,682.85,671.09,703.91,878.26,0.6166,0.6863,0.6419
966529.tif,966529.tif,"(512, 512, 4)",0.0569,831.17,1161.31,1279.81,2732.35,909.63,841.89,876.84,732.91,0.8641,0.8865,0.8485
966582.tif,966582.tif,"(512, 512, 4)",0.0,1106.1,1497.99,1729.93,2537.65,206.47,265.35,345.35,388.65,0.5514,0.6202,0.5598
966589.tif,966589.tif,"(512, 512, 4)",0.4823,1117.45,1192.5,1012.66,3250.9,1228.9,1192.48,1231.02,1077.01,0.6663,0.6966,0.6624
966630.tif,966630.tif,"(512, 512, 4)",0.8258,4239.39,4073.94,3739.67,4881.62,3070.27,2858.75,2849.69,2092.75,0.9424,0.952,0.9451
966785.tif,966785.tif,"(512, 512, 4)",0.22,1221.65,1268.03,1282.07,2074.94,388.53,448.14,546.53,620.76,0.889,0.9088,0.9104
966929.tif,966929.tif,"(512, 512, 4)",1.0,5774.63,5452.53,5330.39,5336.4,1136.01,1078.65,1059.35,1105.99,0.9951,0.9984,0.9914
966985.tif,966985.tif,"(512, 512, 4)",1.0,1509.7,1520.41,1309.3,1170.27,181.91,191.9,198.0,178.29,0.9518,0.9543,0.9231
967161.tif,967161.tif,"(512, 512, 4)",0.3936,1458.6,1504.06,1370.85,3341.13,1981.32,1877.09,1847.71,1877.02,0.8271,0.8483,0.828
967412.tif,967412.tif,"(512, 512, 4)",1.0,3503.78,3279.38,3094.29,2875.68,756.24,708.75,688.94,677.72,0.9909,0.9943,0.9781
967442.tif,967442.tif,"(512, 512, 4)",0.5385,2409.97,2491.79,2429.38,3422.39,2801.27,2487.77,2298.25,1973.23,0.9585,0.9674,0.9616
967823.tif,967823.tif,"(512, 512, 4)",0.0,837.6,1188.28,1884.91,2702.32,108.38,142.76,199.68,277.75,0.5426,0.7281,0.9088
968170.tif,968170.tif,"(512, 512, 4)",1.0,7341.04,6826.71,6420.42,6667.48,1891.08,1745.91,1646.33,1572.08,0.9878,0.9917,0.9589
968286.tif,968286.tif,"(512, 512, 4)",0.5433,1939.92,1898.07,1691.21,3393.12,2200.42,2089.37,2082.0,1667.48,0.845,0.8607,0.8501
968485.tif,968485.tif,"(512, 512, 4)",1.0,11319.64,10380.76,9764.13,9214.89,3132.45,2981.88,2879.9,2805.44,0.9907,0.9943,0.9773
968524.tif,968524.tif,"(512, 512, 4)",0.0067,1106.73,1429.94,1462.21,2685.71,470.44,431.54,440.86,523.39,0.5009,0.6171,0.5567
968581.tif,968581.tif,"(512, 512, 4)",1.0,2879.66,2823.99,2721.56,3574.57,914.11,850.02,816.87,756.9,0.9792,0.9823,0.9346
968668.tif,968668.tif,"(512, 512, 4)",0.5063,1805.43,1849.67,1649.38,3579.84,2116.1,2029.55,2062.22,1556.3,0.8662,0.8792,0.8652
968726.tif,968726.tif,"(512, 512, 4)",1.0,5424.9,5160.51,4979.87,5741.29,2058.15,1948.43,1924.34,1728.31,0.9955,0.9962,0.9935
968962.tif,968962.tif,"(512, 512, 4)",0.0,334.16,629.25,555.12,3407.87,248.01,288.16,427.02,706.3,-0.1708,-0.0823,-0.3346
969032.tif,969032.tif,"(512, 512, 4)",0.9845,1640.69,1799.58,2007.01,2771.5,1384.4,1347.15,1318.31,1292.63,0.9621,0.9715,0.9732
969067.tif,969067.tif,"(512, 512, 4)",0.9984,1768.84,1793.42,1470.82,3100.1,847.79,785.23,772.22,797.71,0.8672,0.8757,0.8272
969226.tif,969226.tif,"(512, 512, 4)",0.2597,1603.05,1781.16,1630.44,3697.02,2686.84,2439.59,2351.0,1819.87,0.8724,0.8882,0.8715
969325.tif,969325.tif,"(512, 512, 4)",1.0,6585.09,6172.1,5958.82,5931.44,1002.92,905.96,825.36,784.73,0.9877,0.9941,0.9868
969634.tif,969634.tif,"(512, 512, 4)",0.5532,1406.28,1594.07,1497.76,3230.47,1709.29,1596.45,1545.88,1432.64,0.8751,0.8971,0.8837
969642.tif,969642.tif,"(512, 512, 4)",0.6708,2541.57,2556.02,2387.72,3553.64,2911.37,2753.46,2668.33,2274.52,0.9454,0.9552,0.9514
969693.tif,969693.tif,"(512, 512, 4)",0.6934,3732.03,3626.66,3619.49,4268.93,4060.38,3793.72,3568.52,3310.41,0.9864,0.9907,0.989
969695.tif,969695.tif,"(512, 512, 4)",1.0,4770.1,4597.86,4499.94,5376.19,1620.67,1540.34,1524.95,1449.66,0.9909,0.9952,0.9911
969742.tif,969742.tif,"(512, 512, 4)",0.5031,2729.81,2669.8,2710.81,3166.66,3258.73,3113.54,3010.63,2916.47,0.9848,0.9899,0.9905
969749.tif,969749.tif,"(512, 512, 4)",1.0,7919.05,7454.88,7022.34,7281.71,2690.35,2546.33,2470.92,1856.64,0.993,0.9957,0.9963
969856.tif,969856.tif,"(512, 512, 4)",0.7246,1701.36,1621.63,1399.75,1227.57,1354.64,1306.15,1303.61,1265.06,0.9982,0.9981,0.9957
969887.tif,969887.tif,"(512, 512, 4)",0.17,412.67,546.08,531.02,1415.27,412.8,403.73,398.62,559.22,0.7031,0.7749,0.6693
969948.tif,969948.tif,"(512, 512, 4)",0.0418,567.53,895.71,1089.34,2457.97,166.01,211.32,319.0,338.24,0.3005,0.4373,0.3783
970068.tif,970068.tif,"(512, 512, 4)",0.9988,1050.46,1225.96,1127.83,2529.99,426.73,370.03,357.75,456.79,0.4034,0.4829,0.2864
970071.tif,970071.tif,"(512, 512, 4)",0.6871,1899.45,1684.63,1574.95,1562.7,1826.29,1749.37,1746.36,1812.27,0.9985,0.9981,0.9917
970127.tif,970127.tif,"(512, 512, 4)",0.4008,1643.23,1705.11,1577.76,2720.17,2069.31,1963.47,1925.23,1619.08,0.9458,0.9558,0.9499
970196.tif,970196.tif,"(512, 512, 4)",1.0,1381.82,1337.88,1254.72,1211.09,383.36,433.24,506.21,528.61,0.9638,0.9838,0.9947
970300.tif,970300.tif,"(512, 512, 4)",0.4588,2106.74,2219.01,1957.89,3673.06,2809.35,2526.39,2423.74,1948.4,0.8996,0.9152,0.8992
970357.tif,970357.tif,"(512, 512, 4)",0.95,2813.46,2755.91,2971.69,3451.08,2229.77,2035.16,1868.34,1797.89,0.9801,0.9837,0.9879
970392.tif,970392.tif,"(512, 512, 4)",1.0,2148.12,2073.58,1796.99,3009.86,1143.27,1057.27,1025.8,959.73,0.9255,0.9319,0.87
970542.tif,970542.tif,"(512, 512, 4)",1.0,2041.67,2296.29,2350.79,2875.23,463.7,482.19,532.71,345.22,0.5608,0.5633,0.4962
970645.tif,970645.tif,"(512, 512, 4)",0.0149,495.96,395.47,321.16,275.38,61.49,61.98,59.24,55.39,0.9465,0.9656,0.9606
970699.tif,970699.tif,"(512, 512, 4)",0.0693,1537.66,2070.54,2127.63,3126.19,447.03,525.4,676.68,847.44,0.2734,0.2821,0.3648
970708.tif,970708.tif,"(512, 512, 4)",0.581,1839.6,1851.94,1645.25,3729.44,1791.62,1727.91,1773.95,1349.37,0.7846,0.8017,0.7797
970720.tif,970720.tif,"(512, 512, 4)",0.5542,2639.59,2615.83,2690.43,3282.69,2728.63,2636.26,2564.22,2507.1,0.9735,0.9816,0.9816
970914.tif,970914.tif,"(512, 512, 4)",0.621,3484.72,3395.86,3345.69,3831.37,3492.18,3363.53,3297.16,3162.3,0.9888,0.9911,0.989
970917.tif,970917.tif,"(512, 512, 4)",0.1957,576.99,741.5,704.32,2063.03,849.94,817.66,806.81,788.69,0.8568,0.886,0.8726
970969.tif,970969.tif,"(512, 512, 4)",1.0,10503.84,9826.57,9369.12,9153.15,1323.87,1250.46,1192.56,1152.45,0.9892,0.9916,0.9888
971051.tif,971051.tif,"(512, 512, 4)",0.7051,2138.28,2192.88,1959.82,3431.41,2073.43,1939.99,1944.11,1697.46,0.8042,0.8301,0.8021
971084.tif,971084.tif,"(512, 512, 4)",1.0,13701.1,12471.08,11500.23,11334.48,976.0,921.29,872.56,853.17,0.9953,0.997,0.9893
971230.tif,971230.tif,"(512, 512, 4)",1.0,1995.73,2205.56,2435.1,3192.26,769.72,748.66,740.47,745.38,0.9536,0.9703,0.9527
971415.tif,971415.tif,"(512, 512, 4)",0.4986,2454.13,2457.94,2293.09,3311.02,3086.6,2927.92,2850.15,2497.56,0.961,0.9686,0.9624
971662.tif,971662.tif,"(512, 512, 4)",0.269,714.14,985.25,1000.05,1676.64,757.25,748.97,846.94,1240.64,0.6293,0.6097,0.8288
971699.tif,971699.tif,"(512, 512, 4)",0.08,439.65,724.2,424.06,3639.16,641.54,596.45,619.54,697.93,0.4131,0.488,0.4085
971728.tif,971728.tif,"(512, 512, 4)",0.9055,1634.52,1703.92,1515.28,3248.42,1640.45,1539.2,1525.05,1160.54,0.8616,0.8744,0.8572
971733.tif,971733.tif,"(512, 512, 4)",1.0,2406.85,2368.67,2161.05,3391.71,479.25,444.8,426.2,394.91,0.9267,0.9241,0.7576
971776.tif,971776.tif,"(512, 512, 4)",0.2137,728.89,894.47,838.92,2057.86,974.51,944.6,913.07,943.21,0.9255,0.9414,0.9311
971803.tif,971803.tif,"(512, 512, 4)",0.4529,1296.25,1388.34,1213.4,2699.97,1912.18,1826.4,1826.08,1694.02,0.731,0.7546,0.7258
971889.tif,971889.tif,"(512, 512, 4)",0.9947,5178.68,4959.1,4908.42,5163.81,3058.92,2791.91,2590.04,2480.89,0.9915,0.9962,0.9814
971968.tif,971968.tif,"(512, 512, 4)",0.9859,5518.16,5235.66,4999.86,5781.45,2699.12,2596.39,2618.94,1942.08,0.9707,0.975,0.9737
972064.tif,972064.tif,"(512, 512, 4)",1.0,8762.32,8260.6,7866.96,7573.04,2486.07,2343.62,2274.57,1755.29,0.9893,0.9921,0.9924
972089.tif,972089.tif,"(512, 512, 4)",0.9926,2473.06,2456.21,2430.13,3433.2,1391.02,1332.23,1327.03,1295.56,0.9768,0.9807,0.9765
972097.tif,972097.tif,"(512, 512, 4)",1.0,3129.55,3048.54,2828.54,4124.0,1096.55,1007.89,979.5,773.81,0.9909,0.99,0.9647
972176.tif,972176.tif,"(512, 512, 4)",0.497,1166.83,1343.6,1235.95,2731.73,1192.58,1128.66,1112.95,1003.15,0.8964,0.914,0.8966
972335.tif,972335.tif,"(512, 512, 4)",0.981,3927.65,4139.06,4511.27,5015.37,1286.83,1095.7,907.23,837.17,0.9899,0.9923,0.9767
972442.tif,972442.tif,"(512, 512, 4)",1.0,1225.81,1450.0,1686.78,2572.8,1002.7,976.43,964.25,949.2,0.9243,0.9443,0.9532
972460.tif,972460.tif,"(512, 512, 4)",1.0,8415.14,7975.68,7608.27,6899.22,2252.98,2194.76,2134.35,1998.8,0.9834,0.9934,0.9943
972470.tif,972470.tif,"(512, 512, 4)",0.2927,1744.21,1899.02,1683.46,3777.9,2193.98,2039.55,2005.3,1681.78,0.8225,0.8461,0.8153
972496.tif,972496.tif,"(512, 512, 4)",0.0,320.67,203.71,61.1,46.78,51.36,47.23,8.75,7.84,0.064,0.3164,0.2263
972565.tif,972565.tif,"(512, 512, 4)",1.0,4124.15,3976.98,3708.7,4868.31,3053.88,2801.27,2717.41,2128.8,0.9833,0.9854,0.9799
972600.tif,972600.tif,"(512, 512, 4)",0.1479,550.27,790.23,673.27,2926.54,555.43,525.37,572.07,880.89,0.2702,0.3326,0.0909
972712.tif,972712.tif,"(512, 512, 4)",0.541,1794.56,1986.47,1858.76,3646.35,1541.3,1412.15,1359.72,1067.19,0.909,0.9238,0.91
972765.tif,972765.tif,"(512, 512, 4)",0.6352,1220.19,1281.89,1114.76,3207.5,1243.58,1206.94,1245.95,1015.94,0.7436,0.7649,0.7407
972881.tif,972881.tif,"(512, 512, 4)",0.5435,2906.36,3094.9,3356.11,3523.12,1393.06,1270.56,1191.91,1226.33,0.9807,0.987,0.969
973074.tif,973074.tif,"(512, 512, 4)",0.0,774.01,873.0,915.41,1781.47,73.23,102.13,164.55,376.48,0.2836,0.4495,0.2604
973294.tif,973294.tif,"(512, 512, 4)",0.0247,487.83,782.03,1055.66,2368.44,237.07,271.31,482.08,476.08,0.3075,0.4727,0.2231
973349.tif,973349.tif,"(512, 512, 4)",0.5698,1313.25,1421.37,1484.32,2108.19,687.0,753.45,881.17,984.42,0.917,0.929,0.9177
973390.tif,973390.tif,"(512, 512, 4)",1.0,8209.33,7721.75,7286.4,7441.82,2702.56,2563.97,2471.08,1926.07,0.9896,0.9934,0.9943
973548.tif,973548.tif,"(512, 512, 4)",0.6437,3667.22,3540.87,3185.79,4270.81,4115.83,3665.91,3446.64,2697.31,0.9581,0.9647,0.9526
973703.tif,973703.tif,"(512, 512, 4)",1.0,5279.37,5031.46,4753.18,4869.67,2111.13,1991.73,1978.21,1998.59,0.9908,0.9925,0.9926
973835.tif,973835.tif,"(512, 512, 4)",0.928,1545.96,2127.62,2353.36,4000.06,644.04,641.31,731.07,795.09,0.5846,0.7112,0.6835
973844.tif,973844.tif,"(512, 512, 4)",0.915,3798.35,3762.04,3697.18,5107.62,2460.86,2357.16,2338.01,2173.63,0.9691,0.9749,0.971
974190.tif,974190.tif,"(512, 512, 4)",1.0,6978.18,6605.7,6421.04,6436.66,2855.75,2641.69,2447.5,2118.55,0.9925,0.9948,0.9952
974224.tif,974224.tif,"(512, 512, 4)",1.0,2949.8,2613.56,2404.88,2275.06,1053.74,948.69,868.61,845.19,0.9973,0.9971,0.9861
974244.tif,974244.tif,"(512, 512, 4)",0.3299,522.32,758.84,990.62,2177.17,208.63,247.34,367.55,386.82,0.6061,0.6989,0.6077
974329.tif,974329.tif,"(512, 512, 4)",1.0,11673.34,10706.51,9953.04,9179.49,591.98,545.93,510.6,496.7,0.9892,0.9888,0.9851
974343.tif,974343.tif,"(512, 512, 4)",0.9911,8084.03,7533.32,7224.03,7067.38,3094.06,2851.66,2658.5,2525.55,0.9898,0.9952,0.997
974625.tif,974625.tif,"(512, 512, 4)",0.4722,2360.79,2387.88,2228.08,3369.68,2887.05,2712.66,2669.72,2502.64,0.9122,0.918,0.9207
974628.tif,974628.tif,"(512, 512, 4)",1.0,6927.35,6575.77,6329.54,6451.42,2417.96,2198.68,2075.62,1769.24,0.9876,0.9911,0.9898
974774.tif,974774.tif,"(512, 512, 4)",0.5923,3980.11,3880.86,3563.88,4691.11,4011.91,3704.05,3591.24,2687.97,0.9748,0.98,0.9767
